id,name,sort_name,type,gender,country,life_span_begin,life_span_end,disambiguation,score
906bddec-bc73-49f8-ac1e-eaee691c6cf9,Hank Williams,"Williams, Hank",Person,male,US,1923-09-17,1953-01-01,country music legend,70
8247a3f2-3a8e-4256-b322-6c57b03a4e36,Bill Evans,"Evans, Bill",Person,male,US,1929-08-16,1980-09-15,pianist,70
407fe493-a0f5-4dcd-bd86-bde9d7dc14e5,Wings of an Angel,Wings of an Angel,Person,male,IL,,,ambient / drone,70
e5257dc5-1edd-4fca-b7e6-1158e00522c8,The Jacksons,"Jacksons, The",Group,,US,1966,,formerly “The Jackson 5”,70
97c86b2c-2765-46a2-aef8-76a7e24c430f,XTC,XTC,Group,,GB,1976,2006,English rock band,70
0182474b-8a1d-46d0-9d0f-e6df353335ea,Perry Como,"Como, Perry",Person,male,US,1912-05-18,2001-05-12,"US pop singer & TV personality, 1912–2001",70
f93dbc64-6f08-4033-bcc7-8a0bb4689849,Tom Petty and the Heartbreakers,"Petty, Tom and the Heartbreakers",Group,,US,1976,2017-10-02,,70
2d8679f9-35c8-41b0-a09c-4ea3d85baa4d,Bobby Cole,"Cole, Bobby",Person,male,,,,film and TV composer from the UK,70
5fcd7daf-25e1-47fd-9ba1-830b42708f84,Connie Francis,"Francis, Connie",Person,female,US,1937-12-12,2025-07-16,American former actress and chart-topping singer,70
e073f6af-d696-4340-b847-e81fabc4d55b,Art Tatum,"Tatum, Art",Person,male,US,1909-10-13,1956-11-05,US jazz pianist,70
32f2d6bd-c22b-42cf-a7bc-0c4b48cd2bcb,Joe Cocker,"Cocker, Joe",Person,male,GB,1944-05-20,2014-12-22,,70
09b8609a-ca39-4f34-a2f6-5b81afc2c32d,Nana Mouskouri,"Mouskouri, Nana",Person,female,GR,1934-10-13,,,70
6b656576-9504-432e-823d-8920139db2f0,Zippy Kid,Zippy Kid,Person,male,,1981-03-09,,,70
859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,Beyoncé,Person,female,US,1981-09-04,,,70
013fa897-86db-41d3-8e9f-386c8a34f4e6,Morrissey,Morrissey,Person,male,GB,1959-05-22,,English singer-songwriter,70
b4c690d5-9854-4bee-91c4-cee9098e808d,Jo Nesbø,"Nesbø, Jo",Person,male,NO,1960-03-29,,,70
b60527cc-54f3-4bbe-a01b-dcf34c95ae14,Donna Summer,"Summer, Donna",Person,female,US,1948-12-31,2012-05-17,soul/disco diva,70
e2c7d7a5-b520-4232-b7cf-aaceead17b6c,Elmer Bernstein,"Bernstein, Elmer",Person,male,US,1922-04-04,2004-08-18,American score composer,70
661e20c8-3d82-4da2-94a2-97d9e11691c0,John Barry,"Barry, John",Person,male,GB,1933-11-03,2011-01-30,English score composer,70
15b1cbac-060a-4136-9e07-4622c52c0f60,Léo Ferré,"Ferré, Léo",Person,male,FR,1916-08-24,1993-07-14,,70
b753584a-3664-46f8-bb84-f6deed133c80,David Arnold,"Arnold, David",Person,male,GB,1962-01-23,,English score composer,70
88f219d8-4140-4191-af4b-de81c7c587c4,Nazareth,Nazareth,Group,,GB,1968,,,70
0ac844ea-b756-4755-b9ff-20150a8012af,Gert Westphal,"Westphal, Gert",Person,male,DE,1920-10-05,2002-11-10,,70
bfc03211-a3a2-4700-8fa3-00968c02c5d0,Stéphane Grappelli,"Grappelli, Stéphane",Person,male,FR,1908-01-26,1997-12-01,jazz violinist,70
57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f,Vangelis,Vangelis,Person,male,GR,1943-03-29,2022-05-17,"Greek composer of electronic, new age and classical",70
c3d14b41-a48d-488f-bfed-ce0597bb0b1f,Kenny Rogers,"Rogers, Kenny",Person,male,US,1938-08-21,2020-03-20,"US country singer, songwriter, actor, record producer & entrepreneur",70
92d37892-6186-4459-9cc1-f0dde57652d0,Joan Baez,"Baez, Joan",Person,female,US,1941-01-09,,US folk singer,70
513698fd-ff42-4b03-a521-6d4e016dbbc0,Philipp Schepmann,"Schepmann, Philipp",Person,male,DE,1966,,,70
b9348d59-b91b-423f-847b-8db155a0653b,Judy Garland,"Garland, Judy",Person,female,US,1922-06-10,1969-06-22,,70
6a726ac6-019e-455c-8bbb-571a77bed52e,Thin Lizzy,Thin Lizzy,Group,,IE,1969,,Irish hard rock band,70
f6580b26-77f7-4a7b-8513-6db0476e8f21,James Newton Howard,"Howard, James Newton",Person,male,US,1951-06-09,,American score composer,70
56cfe6aa-b464-43d2-bec7-8ec52f313e7d,Vitamin String Quartet,Vitamin String Quartet,Group,,US,1999,,,70
33b3c323-77c2-417c-a5b4-af7e6a111cc9,The Jimi Hendrix Experience,"Hendrix, Jimi, Experience, The",Group,,GB,1966,1969-06,,70
6ca4886a-8f77-4133-b404-46fb3908e24a,Brenda Lee,"Lee, Brenda",Person,female,,1944-12-11,,1960s American singer,70
f37b3f31-b1f8-4b88-8cb5-b34f709b17d7,Iggy Pop,"Pop, Iggy",Person,male,US,1947-04-21,,,70
dbc8ef4c-305e-4d89-9ab7-903349b267f2,Dick Walter,"Walter, Dick",Person,male,,1946-12-13,,English jazz & TV composer,70
92465dcb-b0c4-4401-bbd8-634693165b81,戸高一生,"Totaka, Kazumi",Person,male,JP,1967-08-23,,,70
9abff216-e204-4dbc-9849-d1dbe1fbbda8,Gregory Isaacs,"Isaacs, Gregory",Person,male,JM,1951-07-15,2010-10-25,,70
00a9f935-ba93-4fc8-a33a-993abe9c936b,Nightwish,Nightwish,Group,,FI,1996-07,,Finnish symphonic metal,70
b2efc970-5101-4421-b431-70c2200ea577,Lee Child,"Child, Lee",Person,male,,,,,70
c7b20a7d-bf0e-45f8-9ea4-6ddcae9c49dd,高梨康治,"Takanashi, Yasuharu",Person,male,JP,1963-04-13,,,70
f6522eca-50d5-4d25-93af-8317740fcf30,Wolfgang Hohlbein,"Hohlbein, Wolfgang",Person,male,DE,1953-08-15,,,70
9072df14-b61e-42e2-b4f4-6bbb7fdb5586,Tina Turner,"Turner, Tina",Person,female,CH,1939-11-26,2023-05-24,,70
b58165ba-ac55-49a1-8855-caf16c68f5f2,Georges Brassens,"Brassens, Georges",Person,male,FR,1921-10-22,1981-10-29,,70
9f870653-72b0-4c6d-8c59-439a95963e09,Cheap Trick,Cheap Trick,Group,,US,1973,,,70
3e46f4da-eee2-455f-bb72-9ca83887e9e4,Georges Delerue,"Delerue, Georges",Person,male,FR,1925-03-12,1992-03-20,French composer,70
c3bc80a6-1f4a-4e17-8cf0-6b1efe8302f1,Die Toten Hosen,"Toten Hosen, Die",Group,,DE,1982,,,70
150e14bd-915d-4574-b574-f77dd7ea72ad,Michael Giacchino,"Giacchino, Michael",Person,male,US,1967-10-10,,American score composer,70
5ca3f366-96ef-4be1-aa66-426b7ec98ce6,Cornelia Funke,"Funke, Cornelia",Person,female,DE,1958-12-10,,,70
4b466f5e-4620-4084-8841-3fe4ea38e689,Arthur Sullivan,"Sullivan, Arthur",Person,male,GB,1842-05-13,1900-11-22,composer,70
db855eff-9d28-4bd7-ab2c-7301495b4669,THE ALFEE,"Alfee, The",Group,,JP,1973,,,70
a3c60d26-90d6-4788-ba9b-a89693fc396d,Conway Twitty,"Twitty, Conway",Person,male,US,1933-09-01,1993-06-05,,70
5cbef01b-cc35-4f52-af7b-d0df0c4f61b9,Sonic Youth,Sonic Youth,Group,,US,1981,2011-11-14,US rock band,70
83e59f23-3b0b-4304-834d-5bcafd5df6d2,Scooter,Scooter,Group,,DE,1993-12-01,,German dance/rave band,70
af18a9bc-e4ab-4068-9489-b64e8186fcf1,Pete Seeger,"Seeger, Pete",Person,male,US,1919-05-03,2014-01-27,,70
b6f69ada-cb4f-4083-913f-a00f47bfbe4b,Rosemary Clooney,"Clooney, Rosemary",Person,female,US,1928-05-23,2002-06-29,,70
3e3748d8-4378-47f1-8db6-6e0d93492709,Sabina Godec,"Godec, Sabina",Person,female,,,,German narrator,70
d2ced2f1-6b58-47cf-ae87-5943e2ab6d99,Herbert von Karajan,"Karajan, Herbert von",Person,male,AT,1908-04-05,1989-07-16,conductor,70
db4624cf-0e44-481e-a9dc-2142b833ec2f,Robbie Williams,"Williams, Robbie",Person,male,GB,1974-02-13,,,70
a9044915-8be3-4c7e-b11f-9e2d2ea0a91e,Megadeth,Megadeth,Group,,US,1983-06,,,70
574de5a7-279b-4fd2-a58f-a04ef752f05e,Andreas Gruber,"Gruber, Andreas",Person,male,AT,1968-08-28,,,70
eada10cf-eba9-4a8c-afc5-cc8999ee15a2,すぎやまこういち,"Sugiyama, Koichi",Person,male,JP,1931-04-11,2021-09-30,,70
5c8cb181-38fe-4300-8153-650b2ed0258f,Coleman Hawkins,"Hawkins, Coleman",Person,male,US,1904-11-21,1969-05-19,,70
a83346a0-9a86-45b1-a8cd-024af78cfa3b,Patrick Rothfuss,"Rothfuss, Patrick",Person,male,US,1973-06-06,,,69
86e2e2ad-6d1b-44fd-9463-b6683718a1cc,Jean‐Michel Jarre,"Jarre, Jean‐Michel",Person,male,FR,1948-08-24,,,69
401c3991-b76b-499d-8082-9f2df958ef78,Phil Collins,"Collins, Phil",Person,male,GB,1951-01-30,,of Genesis,69
66ea0139-149f-4a0c-8fbf-5ea9ec4a6e49,[Disney],[Disney],Other,not applicable,US,1923-10-16,,"Special Purpose Artist - Do not add releases here, if possible.",69
f58384a4-2ad2-4f24-89c5-c7b74ae1cce7,King Gizzard & the Lizard Wizard,King Gizzard & the Lizard Wizard,Group,,AU,2010,,,69
a8806b5c-3ee0-4277-94d3-1a5427a7707c,Gary Moore,"Moore, Gary",Person,male,GB,1952-04-04,2011-02-06,"Thin Lizzy, blues guitar",69
5eb430b0-1c07-41bd-bc04-e0e7a4a8ad1f,Neil Gaiman,"Gaiman, Neil",Person,male,GB,1960-11-10,,,69
adf017f5-76d6-4d31-b1b9-a0211675e7c2,Lalo Schifrin,"Schifrin, Lalo",Person,male,AR,1932-06-21,2025-06-26,pianist & composer,69
4a4ee089-93b1-4470-af9a-6ff575d32704,The Prodigy,"Prodigy, The",Group,,GB,1990-10-05,,"UK electronic group, main member Liam Howlett",69
5700dcd4-c139-4f31-aa3e-6382b9af9032,Kraftwerk,Kraftwerk,Group,,DE,1970,,,69
32efea44-6cb5-4b4f-bdaa-c8b8f6cef981,Manic Street Preachers,Manic Street Preachers,Group,,GB,1986,,,69
a94a7155-c79d-4409-9fcf-220cb0e4dc3a,Talking Heads,Talking Heads,Group,,US,1974,1991-12,,69
9c5fa1fc-f9d8-491a-87cb-507972a0ad43,Henning Mankell,"Mankell, Henning",Person,male,SE,1948-02-03,2015-10-05,author,69
0aa8294b-6332-4b65-b677-e3a1f8591d3b,Bonnie Tyler,"Tyler, Bonnie",Person,female,GB,1951-06-08,,,69
9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,Muse,Group,,GB,1994,,UK rock band,69
efa2f016-ec5f-4a12-9857-c2801ea4704b,Roland Kaiser,"Kaiser, Roland",Person,male,DE,1952-05-10,,,69
815a0279-558c-4522-ac3b-6a1e259e95b5,Canned Heat,Canned Heat,Group,,US,1965,,,69
22790383-30ea-4dcc-a8d6-882fb1eb4669,Christoph Willibald Gluck,"Gluck, Christoph Willibald",Person,male,DE,1714-07-02,1787-11-15,composer,69
2b615bcf-baa0-4657-b9a5-1a5f34c386c4,浜崎あゆみ,"Hamasaki, Ayumi",Person,female,JP,1978-10-02,,,69
5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,Philip Glass,"Glass, Philip",Person,male,US,1937-01-31,,US composer & pianist,69
8d5e485c-d30a-47fa-97f7-5f2dfa7fdd84,Die Letzten Helden,Die Letzten Helden,,,,2010-07-16,,,69
440fd8aa-2a36-460c-8615-8af2cc06d62e,Scott Lawlor,"Lawlor, Scott",Person,male,US,,,ambient / drone musician,69
f5772fdc-24b8-4cb6-a875-45a1a41097f0,Emil Cadkin,"Cadkin, Emil",Person,male,US,1920-08-26,2020-12-16,Production music composer,69
e684ed8b-bced-4e0f-bdfa-462861891409,The Wiggles,"Wiggles, The",Group,,AU,1991-08,,,69
79c5547a-e098-495c-8dac-7e99546aa46b,Asha Bhosle,"Bhosle, Asha",Person,female,,1933-09-08,,,69
42a8f507-8412-4611-854f-926571049fa0,George Harrison,"Harrison, George",Person,male,GB,1943-02-24,2001-11-29,The Beatles,69
57976431-1a5c-4968-a422-b92c5e9b0d4f,Glen Campbell,"Campbell, Glen",Person,male,US,1936-04-22,2017-08-08,"US country singer, guitarist & actor",69
370bd5a3-4abf-4356-8576-3a8fc0c11d65,Above & Beyond,Above & Beyond,Group,,GB,2000,,,69
172e1f1a-504d-4488-b053-6344ba63e6d0,Nick Cave & the Bad Seeds,"Cave, Nick & the Bad Seeds",Group,,AU,1983,,,69
f4eb8346-052d-4a5c-8393-cba3aeadb4d9,Steve Hackett,"Hackett, Steve",Person,male,GB,1950-02-12,,,69
a56f5af0-3e87-4877-b68f-390f62903381,Mina,Mina,Person,female,IT,1940-03-25,,Italian singer Mina Mazzini,69
8a338e06-d182-46f2-bd16-30a09bc840ba,Elvis Costello,"Costello, Elvis",Person,male,GB,1954-08-25,,,69
caa9eafe-adf2-4353-a65b-281a89e7ae85,Andreas Winkelmann,"Winkelmann, Andreas",Person,male,DE,1968-12,,German writer,69
72d7d717-0837-4f2a-9641-d0f9fdd3acf7,Donovan,Donovan,Person,male,GB,1946-05-10,,"Scottish singer, songwriter and guitarist",69
ccda046a-2674-4f7d-97e6-f23d6c156432,Dead Can Dance,Dead Can Dance,Group,,AU,1981,,Australian musical project,69
80d07b5b-35b1-4d58-a72e-49ac98cba13f,Roger Whittaker,"Whittaker, Roger",Person,male,GB,1936-03-22,2023-09-13,,69
71f754c0-f2d1-4a54-8d70-cc0ee409ca00,Crazy Horse,Crazy Horse,Group,,US,1969,,American rock band often working with Neil Young,69
10ccb5d8-f9d5-4954-9441-3419b522a214,Olivia Newton‐John,"Newton‐John, Olivia",Person,female,AU,1948-09-26,2022-08-08,"British‐Australian singer, actress and activist",69
bdbd48f5-abf3-4a4f-9a21-4551dbc3fde9,Heart,Heart,Group,,US,1973,,"rock band, Ann and Nancy Wilson",69
a96d82a0-cdca-40bf-b4c8-3d7ec178d85b,The Stranglers,"Stranglers, The",Group,,GB,1974,,,69
87496c04-c857-4bd5-b86b-345129a1be63,Paul Mauriat,"Mauriat, Paul",Person,male,FR,1925-03-04,2006-11-03,,69
87546615-6344-4829-8f8d-6dafcf65e3df,The Cherry Blues Project,"Cherry Blues Project, The",Group,,AR,2001-08,,,69
a4cda071-2ba4-4fa9-a50d-4378c408676d,古代祐三,"Koshiro, Yūzō",Person,male,JP,1967-12-12,,,69
abd506e1-6f2b-4d6f-b937-92c267f6f88b,Journey,Journey,Group,,US,1973,,American rock band,69
07604f0c-218b-4233-94d9-57c4a5432c3a,Astrid Lindgren,"Lindgren, Astrid",Person,female,SE,1907-11-14,2002-01-28,Swedish children’s book author,69
94f8947c-2d9c-4519-bcf9-6d11a24ad006,Dead & Company,Dead & Company,Group,,,2015-11,,,69
ed604142-dad3-4725-9b14-8e3e42af2c2c,Michel Onfray,"Onfray, Michel",Person,male,FR,1959-01-01,,,69
b15ebd71-a252-417d-9e1c-3e6863da68f8,Faith No More,Faith No More,Group,,US,1983-09,,,69
f4d5cc07-3bc9-4836-9b15-88a08359bc63,P!nk,Pink,Person,female,US,1979-09-08,,American singer/songwriter,69
e4e79264-c1ec-490c-b823-b2918204cd4f,:wumpscut:,wumpscut,Group,,DE,1991-05,2017-08-30,dark electro-industrial project,69
c0bf9e20-2872-4897-ad1f-0882b83272a0,UFO,UFO,Group,,GB,1969,,British space rock/hard rock band,69
6cb79cb2-9087-44d4-828b-5c6fdff2c957,Gary Numan,"Numan, Gary",Person,male,GB,1958-03-08,,,69
bfcc6d75-a6a5-4bc6-8282-47aec8531818,Cher,Cher,Person,female,US,1946-05-20,,,69
e49f69da-17d5-4c5c-bac0-dadcb0e588f5,Mark Knopfler,"Knopfler, Mark",Person,male,GB,1949-08-12,,,69
73e5e69d-3554-40d8-8516-00cb38737a1c,Rihanna,Rihanna,Person,female,US,1988-02-20,,Barbadian R&B/pop singer,69
4cfe7051-f649-4d07-83b3-7a732abe7249,Николай Андреевич Римский‐Корсаков,"Rimsky‐Korsakov, Nikolai Andreyevich",Person,male,RU,1844-03-18,1908-06-21,Russian composer,69
44089e89-a61c-403e-b652-0fca1121843e,Faith van Helsing,Faith van Helsing,Other,not applicable,DE,,,radio play series,69
3f542031-b054-454d-b57b-812fa2a81b11,Yo La Tengo,Yo La Tengo,Group,,,1984,,,69
5e93dbb8-3e8b-4d15-84b4-40e4a5354e44,Kate Reading,"Reading, Kate",Person,female,,1960-02-07,,Actor and audiobook narrator; aka Jennifer Mendenhall and Johanna Ward,69
f3b8e107-abe8-4743-b6a3-4a4ee995e71f,Charles Mingus,"Mingus, Charles",Person,male,US,1922-04-22,1979-01-05,,69
6eb59bd3-4232-4a00-b8fe-86670cab7473,Harry Bluestone,"Bluestone, Harry",Person,male,GB,1907-09-30,1992-12-22,,69
c544ed4d-2390-4442-a83e-1ea2883b09c8,Lynyrd Skynyrd,Lynyrd Skynyrd,Group,,US,1964,,,69
6c8fd0be-d961-454c-aee0-4366a6dbc993,Sam Cooke,"Cooke, Sam",Person,male,US,1931-01-22,1964-12-11,,69
17995d1c-5b3c-4ee9-98f5-105ee3b4ada1,Eddie Cochran,"Cochran, Eddie",Person,male,US,1938-10-03,1960-04-17,US rock and roll musician active in 1950s,69
1f223eed-aa38-49da-9e76-62ab3adc2e04,Bobby Darin,"Darin, Bobby",Person,male,US,1936-05-14,1973-12-20,,69
b2d122f9-eadb-4930-a196-8f221eeb0c66,Rammstein,Rammstein,Group,,DE,1994-01,,,69
d922d727-240a-4432-9a88-05a7cf9bc403,Wings,Wings,Group,,GB,1971,1981,Paul McCartney’s band,69
40e69149-45a7-4dab-8128-c5a4d9654eeb,Petula Clark,"Clark, Petula",Person,female,GB,1932-11-15,,English singer & actress,69
a2cab261-63cc-4ccf-8023-6b6e8588bb62,張學友,"Cheung, Jacky",Person,male,HK,1961-07-10,,,69
9b87c1f6-23ae-469b-b710-ea5da2d3f848,Glenn Miller and His Orchestra,"Miller, Glenn and Orchestra, His",Orchestra,,US,1938,1942,use only for releases Glenn Miller performed with,69
644dda68-11cb-424b-8a3f-55778f89d567,Richard Barenberg,"Barenberg, Richard",Person,male,DE,1976,,German actor and voice actor,69
382f1005-e9ab-4684-afd4-0bdae4ee37f2,2Pac,2Pac,Person,male,US,1971-06-16,1996-09-13,US rapper,69
1352d94f-82ed-402d-8a29-a8a72e152e45,Nicholas Briggs,"Briggs, Nicholas",Person,male,GB,1961-09-29,,"English actor, writer, director, sound designer, composer and voice actor",69
debabff3-2559-46e5-862d-ef2a906d7010,Daryl Hall & John Oates,"Hall, Daryl & Oates, John",Group,,US,1967,2024-04,,69
68bd2b14-47b2-48d3-b3dc-7f5f97c6557b,Michael Kramer,"Kramer, Michael",Person,male,US,,,audiobook narrator,69
e22d2f66-881e-41ca-9356-544697ee5f90,Etta James,"James, Etta",Person,female,US,1938-01-25,2012-01-20,,69
9b490b96-ad82-4d7b-9055-f0a196ad64cc,Arnold Schönberg,"Schönberg, Arnold",Person,male,AT,1874-09-13,1951-07-13,composer,69
bdacc37b-8633-4bf8-9dd5-4662ee651aec,Slayer,Slayer,Group,,US,1981,,US thrash metal band,69
da7eebe2-1299-4dc4-a7c0-82a40b4f3f80,Scott Brick,"Brick, Scott",Person,male,US,1966-01-30,,"US writer, actor, and voice actor",69
27613b78-1b9d-4ec3-9db5-fa0743465fdd,Herbie Hancock,"Hancock, Herbie",Person,male,US,1940-04-12,,"US jazz pianist, keyboardist, bandleader and composer",69
65314b12-0e08-43fa-ba33-baaa7b874c15,Leonard Cohen,"Cohen, Leonard",Person,male,CA,1934-09-21,2016-11-07,Canadian singer‐songwriter and poet,69
60955940-d401-4f4a-8a9b-43c870454aac,Puhdys,Puhdys,Group,,DE,1969-11-19,2016,,69
4458d70d-c215-4f06-beea-ebd448dad6ac,Bill Haley and His Comets,"Haley, Bill and His Comets",Group,,US,1952-11,1981-02-09,,69
c98d40fd-f6cf-4b26-883e-eaa515ee2851,The Cranberries,"Cranberries, The",Group,,IE,1989,2019-04-26,,69
130d679a-9a92-4373-8348-0800b6b93a30,初音ミク,"Hatsune, Miku",Character,female,JP,2007-08-31,,Vocaloid,69
f5f55ffa-8dbc-4a03-a7ac-952019fdb5cf,Orson Scott Card,"Card, Orson Scott",Person,male,US,1951-08-24,,,69
a1684a49-feaa-4150-b758-d9412fc59f12,Mike Oldfield,"Oldfield, Mike",Person,male,GB,1953-05-15,,,69
93d7e531-b359-4283-990d-917abd426c77,Wolfram Koch,"Koch, Wolfram",Person,male,DE,1962,,German actor,69
481bf5f9-2e7c-4c44-b08a-05b32bc7c00d,INXS,INXS,Group,,AU,1977-08-16,2012-11-13,,69
455641ea-fff4-49f6-8fb4-49f961d8f1ac,倖田來未,"Koda, Kumi",Person,female,JP,1982-11-13,,,69
1e8f0ed0-a67f-4203-97a6-add12b4b1ab3,Tommy Dorsey and His Orchestra,"Dorsey, Tommy and His Orchestra",Group,,US,,,,69
bbd80354-597e-4d53-94e4-92b3a7cb8f2c,Saxon,Saxon,Group,,GB,1976,,English heavy metal band,69
664725d2-c2ee-46dd-8ab2-48e1a19b14d3,Bob Schneider,"Schneider, Bob",Person,male,US,1965-10-12,,"singer-songwriter from Austin, Texas",69
2c330f54-9245-488b-b678-dc8a236d06b3,Michel Legrand,"Legrand, Michel",Person,male,FR,1932-02-24,2019-01-26,,69
705076ef-a0c5-472f-bebd-3e72174fcaf4,Luciano Pavarotti,"Pavarotti, Luciano",Person,male,IT,1935-10-12,2007-09-06,tenor,69
f5f22a9c-a00c-49f9-8123-329b632da79c,The Andrews Sisters,"Andrews Sisters, The",Group,,US,1937,1953,,69
06830051-7031-4d4f-b879-27c1d7935800,佐橋俊彦,"Sahashi, Toshihiko",Person,male,JP,1959-11-12,,,69
c0eee88b-47f2-4cd2-ac48-a045e902a432,Ween,Ween,Group,,US,1984,2024-08-29,US alternative rock band,69
f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,Ariana Grande,"Grande, Ariana",Person,female,US,1993-06-26,,,69
420c6768-0885-415a-bb59-d6a275121125,Paul Anka,"Anka, Paul",Person,male,CA,1941-07-30,,,69
8e68819d-71be-4e7d-b41d-f1df81b01d3f,50 Cent,50 Cent,Person,male,US,1975-07-06,,,69
0b511854-c21c-4af1-9c31-e3fc178ded61,Rick Nelson,"Nelson, Rick",Person,male,US,1940-05-08,1985-12-31,"rock n roll artist; ""Ricky Nelson"" until 1961",69
27bc8cf5-72e1-4888-87de-259fbcaac3ff,Jacques Offenbach,"Offenbach, Jacques",Person,male,FR,1819-06-20,1880-10-05,"German-French composer, cellist and impresario",69
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,Ye,Person,male,US,1977-06-08,,formerly Kanye West,69
7f4b1f97-b010-4a02-ba3e-6af929799c28,岩崎宏美,"Iwasaki, Hiromi",Person,female,JP,1958-11-12,,,69
3c4aaf27-5917-4960-bc13-b22982338665,新世界楽曲雑技団,Shinsekai Gakkyoku Zatsugidan,Group,,JP,,,,69
b896aa8c-2761-40ce-b485-0e1fffd26167,Dusty Springfield,"Springfield, Dusty",Person,female,GB,1939-04-16,1999-03-02,,69
de0222a6-e1c4-403d-8b01-3f66d505061b,Dave Brubeck,"Brubeck, Dave",Person,male,US,1920-12-06,2012-12-05,,69
82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751,Otis Redding,"Redding, Otis",Person,male,US,1941-09-09,1967-12-10,,69
75bd5186-9d89-4da9-95de-fce055c28895,Erroll Garner,"Garner, Erroll",Person,male,US,1921-06-15,1977-01-07,,69
5810667a-9db6-4fd0-abac-667cdac5d415,Chet Atkins,"Atkins, Chet",Person,male,US,1924-06-20,2001-06-30,,69
5610302e-bfd9-421c-80e2-03d790a0f5e5,Philharmonia Orchestra,Philharmonia Orchestra,Orchestra,,,1945-10,,"London orchestra, known as New Philharmonia Orchestra from 1964–1976",69
ab011852-a716-4f25-b1e1-c91751e6ba63,Jeffery Deaver,"Deaver, Jeffery",Person,male,US,1950-05-06,,,69
a6de8ef9-b1a1-4756-97aa-481bbb8a4069,Joni Mitchell,"Mitchell, Joni",Person,female,CA,1943-11-07,,,69
348f3a5f-5112-4d72-b33b-11c60b4f9af2,Thomas Newman,"Newman, Thomas",Person,male,US,1955-10-20,,American score composer,69
52f243b5-cca7-4ba5-b32e-125096c7646e,譚詠麟,"Tam, Alan",Person,male,HK,1950-08-23,,Hong Kong singer,69
f139c75b-dedf-4138-93b6-d608130b3dfc,Nick Podehl,"Podehl, Nick",Person,male,US,,,United States voice actor,69
949a471b-49a3-4d72-8054-37f3174b0a6a,W.S. Gilbert,"Gilbert, W.S.",Person,male,,1836-11-18,1911-05-29,"English dramatist, librettist, poet and illustrator",69
6be2828f-6c0d-4059-99d4-fa18acf1a296,Janet Jackson,"Jackson, Janet",Person,female,US,1966-05-16,,,69
86e736b4-93e2-40ff-9e1c-fb7c63fef5f6,Barenaked Ladies,Barenaked Ladies,Group,,CA,1988,,,69
bb56bf3b-053d-470a-945e-fb6943c03214,Frankie Laine,"Laine, Frankie",Person,male,US,1913-03-30,2007-02-06,,69
d581b2f2-f945-4566-a249-2d0171466993,Niccolò Paganini,"Paganini, Niccolò",Person,male,IT,1782-10-27,1840-05-27,composer and violinist,69
391846f7-f09f-470c-b188-c16b3a2022e4,Alexandre Desplat,"Desplat, Alexandre",Person,male,FR,1961-08-23,,French score composer,69
5c46d858-b08f-4e94-841f-5083d20f7ba3,Felix von Manteuffel,"Manteuffel, Felix von",Person,male,DE,1945-05-06,,,69
4439c2fd-a754-4f6a-b3a6-791b47726156,Mel Tormé,"Tormé, Mel",Person,male,US,1925-09-13,1999-06-05,“The Velvet Fog”,69
d3353e72-41cf-40df-a61a-ba7982557c2b,Zarah Leander,"Leander, Zarah",Person,female,SE,1907-03-15,1981-06-23,,69
ad996aef-cc1c-42ac-af5c-619c370f4b8a,"Emerson, Lake & Palmer","Emerson, Lake & Palmer",Group,,GB,1970,2011,,69
f37c537b-3557-4031-bfd6-ab63ced32854,10cc,10cc,Group,,GB,1972,,,69
567c98c2-d2f6-4b7d-a6d7-af7c032ab2df,Wolfgang Petry,"Petry, Wolfgang",Person,male,DE,1951-09-22,,,69
03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,"Smith, Elliott",Person,male,US,1969-08-06,2003-10-21,US singer‐songwriter,69
d787793b-1853-446b-a540-54c9137aee31,Scott P. Schreer,"Schreer, Scott P.",Person,male,US,1953,,,68
8d463dee-ffae-4028-a3af-ec8ccb595906,Bill Nelson,"Nelson, Bill",Person,male,GB,1948-12-18,,English experimental musician,68
976a4de9-7fa6-44d0-b620-2c0a81937700,Bat Watcher,Bat Watcher,,,,,,wall noise,68
39c2a93d-9afa-4a22-9bba-c087ab056e1c,Jefferson Airplane,Jefferson Airplane,Group,,US,1965,1973,,68
53a2cda4-31d0-405e-8a9d-5027c2479ebb,崎元仁,"Sakimoto, Hitoshi",Person,male,JP,1969-02-26,,video game composer & arranger,68
26fe36eb-fd75-4799-bf0f-fa502a7bcfe8,Tammy Wynette,"Wynette, Tammy",Person,female,US,1942-05-05,1998-04-06,,68
77d21c13-846f-4f48-9546-873949eff6ae,The Damned,"Damned, The",Group,,GB,1976,,UK punk band,68
3b47247e-5b57-49b6-a0ed-bad80243802a,Sonny Rollins,"Rollins, Sonny",Person,male,US,1930-09-07,,,68
0d21b01f-21f2-419b-8d98-4158ba0c0aa4,Four Tops,Four Tops,Group,,US,1956,,Motown,68
